plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII,T_e_SII_OII,N_e_SII_OII,T_e_SII_OIII,N_e_SII_OIII,T_e_OII_OIII,N_e_OII_OIII,T_e_SII_NII,N_e_SII_NII,T_e_OII_NII,N_e_OII_NII
276,GALAXY,371,51909,0.03789517,162.62766,0.99035156,1237674651531673818,24.69005,85.86812,23.13436,34.67239,0.3616226,4.885615,14.72113,24.57308,18.99835,7.009707,21.14289,1.2934323243860653,0.6672271510559267,40.70854531768756,3.016230207624941,9986.528581535162,571.0887315766179,21605.551579211784,279.72679442101753,21511.13330464395,1854.284824594913,29999.999999999996,138228.64512555255,29999.999999999996,138394.10554707557
276,GALAXY,376,51909,0.09840573,162.71815,1.0414984,1237674651531739322,13.33186,68.99895,6.334986,13.02661,1.239908,3.493332,10.82814,12.3823,11.06527,13.85182,41.78028,1.119023756311414,0.48631117382035693,8.733018901402362,3.016230358176759,10032.717914856381,1048.432355009422,29999.999999999996,598823.9202028648,29999.99999951177,598847.8655729417,29999.999999999913,138275.80033488094,29999.999999999996,138428.7549001608
276,GALAXY,381,51909,0.1691461,162.40292,0.37438965,1237648721759895876,21.45867,101.8636,11.6143,13.82476,4.339899,5.135725,5.587981,13.94248,6.527858,16.02979,48.34954,2.135843028448229,0.8401086167137802,1.2875831903000508,3.016230406012805,11147.27064368622,94.37883731055375,29999.999999804662,999999.9999876897,29999.999999705382,999999.9999811628,29999.999999999996,138000.96179738973,29999.999999999978,138360.97904607974
276,GALAXY,382,51909,0.04037981,162.2969,0.37911508,1237648721759830283,76.11694,467.6181,49.32335,33.2075,3.82294,11.91811,23.61893,70.62126,55.72034,74.39911,224.4049,1.2674233502523495,1.4853075359482042,6.1782110103742145,3.0162309737307345,16038.73585702542,70.46874898437311,29999.999999999924,972781.5431739502,29999.999999951175,972782.5797984233,29999.99999999999,138235.631387199,29999.99999999999,138237.40210464195
276,GALAXY,383,51909,0.03888225,162.43678,0.3389159,1237648721759895902,17.9192,74.64274,1.255179,7.42646,5.048284,0.7728952,2.758212,10.88231,5.389291,9.901596,29.8655,2.019247058657623,0.169014442951285,0.546366250393203,3.016230918732697,10431.50313156336,470.80240098385804,29999.999999992597,999999.9999995108,29999.99999998834,999999.9999992191,29999.999999999996,138032.42875170207,7810.439610215278,999999.9999550078
276,GALAXY,391,51909,0.04103274,162.34753,0.32721703,1237648721759895779,26.88336,108.1639,24.44308,33.78841,0.4386024,2.754558,11.79539,30.57214,18.45662,10.16889,30.67172,1.6564322178166966,0.7234161062920688,26.89312689579446,3.016230876723025,10113.973349421423,296.9797983271481,29999.999999999996,1.000000000162059,29882.80912762773,1741.3221976544485,29999.999999999996,138130.47198451156,29999.999999999996,138383.30175839007
276,GALAXY,392,51909,0.04061377,162.32081,0.32934592,1237648721759895572,123.87,552.7095,68.86963,48.33823,1.228103,21.96683,47.55841,82.02676,62.72124,92.12864,277.8812,1.3077987616316258,1.4247445551895466,38.72509879057376,3.0162303492160523,13624.445854736054,81.58412557131099,22358.115070495263,260.36699655381,22371.381818943366,51.82389393235799,29999.999999999996,138224.75190679336,29999.999999999323,138249.0337905455
276,GALAXY,393,51909,0.03976493,162.29937,0.26782241,1237648721759830317,6.453749,41.48856,15.62595,10.73906,2.845225,3.384025,7.165129,15.15738,11.65478,10.69624,32.26231,1.3005290533154636,1.4550575190007318,2.518299607236686,3.0162290674106043,15313.042954483119,73.57180259803971,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.999999999996,138226.7951571113,29999.999999999873,138243.3079359441
276,GALAXY,397,51909,0.09059157,162.42006,0.63058141,1237648722296766645,180.1507,583.6237,212.9658,239.9496,3.200303,81.1503,240.5655,83.54004,64.11304,43.77507,132.0357,1.3030116806191065,0.8875438842156853,75.16960112839315,3.016230470905015,9990.306984877818,372.25001009712565,15328.92999195763,222.1875761468712,15312.311831988482,689.7170614048933,29999.999999999996,138226.03865538925,29999.999999999996,138351.88992977727
276,GALAXY,410,51909,0.09987651,163.06204,0.78350719,1237648722297028802,36.28507,144.6154,32.24785,33.67925,3.426781,7.231493,17.14778,27.86034,22.02934,19.58925,59.08571,1.2646924510675308,0.9574990535715611,5.004048989416015,3.016231351378945,9968.937373836128,343.03046468847197,29999.99999960268,999999.9999766737,29999.999999391646,999999.9999635407,29999.999999999996,138236.34696488056,29999.999999999956,138338.43903700347
276,GALAXY,412,51909,0.2653733,162.96599,1.052982,1237648722833899707,17.24743,38.81622,18.40328,1.382879,0.5985087,1.826506,9.832393,0.7445965,9.696445,2.51912,7.598247,0.07679066915761394,13.307946682247687,16.42815384304355,3.0162306678522657,29999.999995261518,1.0000000016302413,13521.30829683419,999999.9994831004,29999.999999999975,181912.78656380202,7810.429462689922,999999.9999567985,29999.999999999996,135985.02478329587
276,GALAXY,423,51909,0.08997002,162.81786,0.47605215,1237674650994933877,53.991,312.8111,30.26722,57.75326,3.255828,8.322783,27.08764,52.55797,42.05943,60.00799,180.9979,1.2496120370627941,0.5240781213043212,8.319739249124954,3.0162300053709514,10044.468431550884,786.4440861785769,29999.999999999996,643432.3322689307,29999.999754696895,643462.2366746597,29999.99999999999,138240.50655296235,29999.999999999996,138421.5407934295
276,GALAXY,428,51909,0.05838009,162.57019,0.57926441,1237674650994802889,101.7444,371.3019,102.85,116.3249,0.02810738,12.04566,41.2738,73.9123,51.17078,42.12115,127.0471,1.4444239466351696,0.8841615165798552,1468.4328457508313,3.0162305635055073,10068.539108412702,298.4985554296549,6421.88955013646,34.84302915110775,6417.922247667177,451.77115586345553,29999.999999999985,138187.7995540382,29999.999999999996,138352.53206513726
276,GALAXY,433,51909,0.2163853,162.61875,0.46880472,1237674650994802918,151.822,818.5865,153.7599,114.4031,4.411759,26.99086,103.2316,170.4368,148.5392,188.4138,568.2994,1.1474196710363327,1.3440186498442785,23.399192929622856,3.016230233666536,9961.079387374995,157.20344304538827,29999.999999999978,42925.5259690533,29999.999999999996,42920.50382788789,29999.999999999996,138268.12805428175,29999.999999999996,138264.4952367209
276,GALAXY,435,51909,0.09113911,162.52822,0.52483762,1237674650994802844,137.6657,570.0323,54.85218,44.53208,0.04370967,8.797333,22.31016,71.56751,47.19635,67.92159,204.8672,1.5163780673717353,1.2317452946280523,510.4170312884998,3.01623092156706,10628.345494662954,96.81607139926668,8088.461326108276,1.0000000000000002,8086.653217992237,135.03552764682402,29999.999999999996,138168.3260129439,29999.999999999996,138285.94921855864
276,GALAXY,437,51909,0.0465842,162.75975,0.53149492,1237674650994868427,102.2903,290.3388,160.442,182.5055,0.3494044,44.36583,133.3424,68.72643,46.04562,20.89493,63.02393,1.492572583450934,0.8791077529170354,381.62770703517185,3.0162307315698116,10021.787032614335,278.041507306358,8711.004299596705,5.174525806413701,8703.018758704848,535.3518100415056,29999.999999999996,138174.7727363537,29999.999999999996,138353.48993236356
276,GALAXY,446,51909,0.09075543,163.21917,1.0798192,1237648722834030698,149.8618,481.6188,246.1528,269.6048,4.476335,100.7203,301.9752,78.28487,57.08441,21.35574,64.41385,1.3713879148440002,0.9130134181587272,67.46036657220695,3.0162312333826873,10044.563855213466,316.4535315405847,16156.670545744448,137.9587331189501,16136.995676016337,648.5702331370122,29999.999999999996,138207.50479371956,29999.999999999996,138346.96579464548
276,GALAXY,448,51909,0.1335472,163.46452,1.2323438,1237648722834096176,260.9262,1071.544,236.0935,299.8308,1.615225,74.78291,208.8557,162.3531,117.3784,114.0319,343.9464,1.3831599340253404,0.7874224395892616,129.3044003157455,3.0162296690662878,10005.380663469203,398.705890077805,12218.678576923745,107.62720728219509,12199.38099902286,875.6616635209801,29999.999999999996,138204.4168228373,29999.999999999996,138371.11503991002
276,GALAXY,449,51909,0.09724142,163.28808,0.91600952,1237674651532001449,12.29691,57.42169,14.54351,17.96079,0.4873941,2.91453,7.562795,19.10071,9.562585,8.751554,26.39671,1.99744211424003,0.809736654122675,15.516796366636363,3.016231174486268,10417.445672852436,137.1920392718731,29999.999999999996,209721.7037279428,29999.999999999996,209761.84625037684,29999.999999999996,138038.30392408732,29999.999999999985,138366.74961037005
276,GALAXY,457,51909,0.03902899,163.1192,1.0614186,1237648722833965080,150.0346,883.7012,57.93412,55.06259,1.650242,10.90015,29.97914,131.9901,100.0182,118.1757,356.4453,1.3196608217304453,1.052150289334374,18.166511335913157,3.016231763382827,9989.98947146847,252.35151710597086,29999.999999999996,137391.9835322378,29999.99999999998,137406.73655981896,29999.999999999996,138221.45858730667,29999.999999999996,138320.28762906443
276,GALAXY,459,51909,0.1632487,163.2118,0.90327177,1237674651531935931,23.16155,129.899,31.29361,24.72053,1.991097,29.90266,72.54822,37.60094,32.77884,39.46319,119.0301,1.1471101478880887,1.2658955936624336,36.436306217125534,3.0162310750854155,9973.553895043231,200.80542387884424,23326.989751714147,599.7578975746812,23354.615713552106,192.90160071504226,29999.999999999996,138268.16082200693,29999.999999999996,138279.401299569
276,GALAXY,462,51909,0.09521044,162.82462,0.25231905,1237648721760092302,39.4781,216.3338,19.92859,19.34972,1.436106,6.925692,13.43921,35.41673,26.62769,25.98778,78.38514,1.3300714406694685,1.029916195169749,9.358090558774908,3.0162307053545936,9984.635987473239,261.057387363014,29999.999999999996,538957.1584326219,29999.99998607234,538972.7267588999,29999.999999999996,138218.70795202084,29999.999999999996,138324.60967724584
276,GALAXY,465,51909,0.03782655,162.90092,0.17800526,1237674650458063019,58.17611,199.6769,96.85791,105.3735,1.251198,22.04628,71.19823,47.79917,33.23232,11.91624,35.94213,1.438333826828822,0.9191866076385429,56.9040471612007,3.0162307909206256,10083.960824428303,279.7866586762912,17656.689542329423,64.49827762682,17630.236952574927,663.6660205364026,29999.99999999922,138189.43256227224,29999.999999999996,138345.81025365385
276,GALAXY,468,51909,0.03787675,163.02329,0.28991019,1237648721760157905,26.37408,145.2679,22.82359,17.2439,2.415209,3.147913,9.491796,24.12648,17.7544,18.7831,56.65416,1.3589014554138692,1.3235747133769042,3.9300101978752155,3.016230547673174,10109.909900127446,99.22424938857789,29999.999999167787,999999.9999493429,29999.999998724896,999999.9999207704,29999.999999999996,138210.92253698903,29999.999999999985,138268.39028336224
276,GALAXY,469,51909,0.1072763,163.03378,0.3210915,1237648721760157924,3.749624,20.55167,15.08987,2.191202,0.832234,9.569653,14.13893,9.208186,2.807833,5.038495,15.19726,3.2794635578398,6.886571845042127,16.989128057733762,3.0162300448844346,29999.999921757433,1.00000004105343,29999.999999999996,166658.57224642314,29999.999999999996,166593.6390200062,29999.999999999996,137692.2688170329,29999.999999844462,137205.78391886907
276,GALAXY,474,51909,0.05554786,163.06891,0.5019203,1237674650994999558,15.7527,75.06366,16.96019,18.38229,2.463041,1.337725,8.036167,19.34682,9.816786,8.60986,25.96933,1.9707896250361372,0.9226374951107832,3.2627012705026024,3.0162313905220297,10146.158176222563,99.07477616351713,29999.999999998174,999999.9999998795,29999.999999996922,999999.9999997932,29999.999999999996,138045.49174983357,29999.999999999996,138345.1129308214
276,GALAXY,480,51909,0.03877994,162.83689,0.65981074,1237648722296963303,3.397648,27.67205,5.34709,5.856943,2.185855,17.49065,47.42689,3.315702,2.23399,4.240623,12.7907,1.4842062856145284,0.9129489564778075,21.697180279570237,3.0162313414797777,10049.641651256738,262.1014623441106,29999.999999999996,68614.81659976821,29999.99999999997,68662.96097396115,29999.999999999996,138176.99793574619,29999.999999999996,138346.9715743779
276,GALAXY,481,51909,0.03930984,163.24084,0.54163368,1237674650995130466,254.8284,1023.217,194.1765,214.7583,1.909426,34.70467,85.33289,207.2641,150.5364,134.4508,405.5346,1.3768370972070545,0.9041629590101989,44.690336258121555,3.0162304724107263,9985.093266822174,318.5696740180783,20338.677089215606,147.36373143486185,20305.62106988566,750.0388563018805,29999.999999999996,138206.07778000092,29999.999999999996,138348.7069116582
276,GALAXY,483,51909,0.09505691,163.19396,0.31800284,1237648721760223390,46.64977,214.2001,28.52513,23.23351,2.372222,7.929166,16.73481,48.73058,30.81455,35.98976,108.5534,1.5814146239357707,1.2277580959570897,7.054487311895767,3.0162301721378526,12367.60272542038,87.53129952433311,29999.999999597287,813261.6149169955,29999.999999999996,813289.4720568995,29999.999999999996,138150.79109962977,29999.999999999996,138286.75836651295
276,GALAXY,486,51909,0.1248765,163.2524,0.17963376,1237674650458259562,7.264101,43.46783,2.939497,4.3777,2.738452,1.723793,4.247132,6.118941,4.689504,5.171046,15.59707,1.304816244958955,0.6714706352650935,1.5509243908602377,3.016231145497449,9955.542644584833,555.9181897714352,29999.999999371656,999999.9999611017,29999.99999905868,999999.99994081,29999.999999999996,138225.51000855357,29999.999999999996,138393.23579483698
276,GALAXY,488,51909,0.03753402,163.29867,0.68898537,1237648722297159820,220.6081,1101.6,183.3186,196.663,0.304774,36.63248,107.3258,198.1899,155.657,154.7264,466.6906,1.2732475892507242,0.9321458535667614,352.1488053442879,3.0162312313864987,9949.190848468359,356.208525116074,8897.439582958115,201.84027610068154,8893.567502523863,450.8056602698459,29999.999999999996,138234.0409345405,29999.99999999983,138343.301761038
276,GALAXY,490,51909,0.1096919,163.42727,0.16253646,1237674650458325111,216.3927,765.4345,254.7914,307.8653,8.829563,273.905,828.5883,79.08025,53.28311,14.23638,42.94021,1.4841522951644528,0.8276067487956584,93.84250387023684,3.0162309519695314,10040.86696148386,314.40345039471885,13885.948381945309,14.052436603979436,13861.678855414895,808.5623791160642,29999.999999999996,138177.03566568455,29999.999999999996,138363.34038276065
276,GALAXY,491,51909,0.05809598,163.20038,0.18722092,1237674650458194112,64.16834,401.7761,52.15586,27.43204,1.91646,11.22893,19.27525,54.49063,42.83068,64.08686,193.3008,1.2722335951705648,1.9012752970613922,10.057736660300762,3.016231408435364,29999.999982943256,1.000000078039487,29999.999996575752,480928.89643882273,29999.99999574295,480918.8641393598,29999.999999999993,138234.30429329368,29999.999999999996,138157.76045659505
276,GALAXY,493,51909,0.1074813,163.34291,0.32023117,1237648721760289003,10.53565,26.28608,2.46965,11.88701,0.1286916,5.878283,2.952463,8.677449,5.133416,6.692441,20.18595,1.690384921073998,0.20776040400403467,22.9421578409158,3.016231297369674,10314.387587762647,681.9819229314251,29999.999999999996,49395.04718550878,11778.798422099071,961190.3644462918,29999.99999999988,138121.26982669186,7810.440391899503,999999.999999887
276,GALAXY,495,51909,0.08309924,163.36816,0.26219235,1237648721760354412,15.48641,60.37701,11.50091,12.21547,0.09116601,1.546032,5.178724,14.18929,7.013114,7.485332,22.57749,2.0232510123177807,0.9415036834440262,56.805425618605,3.016230943397033,12360.777508784144,88.42510396325673,17676.220231568972,1.0000000000000002,17649.065744912277,614.9142218393438,29999.999999999996,138031.34506306407,29999.999999999996,138341.5268514602
276,GALAXY,498,51909,0.1256039,163.44995,0.56625079,1237674650995196076,2.885515,21.15405,2.738293,5.554447,1.152964,7.556535,5.543291,3.849932,3.486017,2.916323,8.796302,1.1043927783484704,0.492991111446378,4.80786130356195,3.016230369544114,10021.251579036203,1063.2381416923158,29999.999999993015,999999.9999995899,29999.99999998847,999999.9999993097,29999.999999999665,138279.75690101058,29999.999999999996,138427.4744075103
276,GALAXY,500,51909,0.08205866,163.50072,0.51245024,1237674650995196107,20.4403,90.26713,12.03893,20.68563,3.720068,2.328068,7.322402,17.05644,10.02104,11.69559,35.27661,1.7020628597431005,0.5819948437635208,1.9683516537869739,3.016231759150244,10169.024342446284,363.4596966087952,29999.99999575005,999999.999743565,29999.9999939002,999999.9996262994,29999.9999999999,138118.08589123184,29999.999999999964,138410.33901786784
276,GALAXY,501,51909,0.0386696,163.6087,0.33593865,1237648721760420032,54.28891,208.9348,82.73116,71.98609,0.252654,13.1989,38.12234,54.67038,38.10674,17.66308,53.27592,1.4346643139770026,1.1492659206799536,150.88753789767827,3.016230464901931,10011.51846282837,155.10041011644032,11554.252521720879,55.48457092927908,11550.158545779941,232.4417173456122,29999.9999999991,138190.44422140947,29999.999999999964,138301.76969565405
276,GALAXY,507,51909,0.08109853,163.77929,0.61819142,1237674650995327288,16.33795,66.35397,23.31394,20.41098,1.66608,9.696029,28.75757,17.82749,11.36992,11.53544,34.79356,1.5679521052039065,1.142225410048905,17.26061773744358,3.0162317172123476,10024.801020247793,117.19784373182705,29999.999999999996,159597.09168203568,29999.999999999993,159617.4215956278,29999.999999999996,138154.3363838679,29999.999999999996,138303.04206350955
276,GALAXY,508,51909,0.03743362,163.6087,0.66373778,1237648722297290822,15.45521,93.75835,78.88539,52.7454,2.621534,16.57865,46.81054,50.71367,33.50158,52.71896,159.0125,1.5137694998265754,1.4955880512803013,17.856163604973272,3.0162298345794376,29999.973435173477,1.0001315001090714,29999.999999999996,144738.73969355325,29999.999993314075,144748.34826151957,29999.999999999996,138169.09716898247,29999.999999999996,138235.50300306454
276,GALAXY,511,51909,0.04774925,163.53433,0.36103057,1237648721760419955,152.6364,622.875,204.4718,107.6735,11.7818,153.7231,463.9657,150.4003,115.7119,112.6743,339.8517,1.2997824769967479,1.8989983607851513,39.37986555534808,3.016230852998421,29999.999992114972,1.0000000353333547,22099.283159844297,272.1752770272671,22116.233026243182,1.000000000000951,29999.999999999996,138226.88876548538,29999.999999999727,138158.23018296476
276,GALAXY,513,51909,0.04267079,163.55068,0.68461593,1237648722297290903,36.56711,140.9143,31.50422,33.37528,0.5275108,7.0914,19.27366,31.16368,21.80425,22.91614,69.12037,1.4292479677127166,0.943938747480171,36.53699601979714,3.0162309184705625,10036.158912379451,268.2843463596408,23314.993468057757,85.81958660911351,23273.40259043868,700.2265662818883,29999.999999999996,138191.88107178788,29999.99998739209,138341.0623856926
276,GALAXY,515,51909,0.0886614,163.52986,0.44561634,1237674650995261566,9.477189,39.81865,3.507043,19.52296,1.671006,0.8493657,3.879551,9.729624,8.133949,8.024203,24.20285,1.1961746993987792,0.17963684810090272,2.3216858586982934,3.0162310200776328,10039.349363038245,1564.6901823332726,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.999999999996,138254.89540022035,7810.439826827666,999999.9999686138
276,GALAXY,518,51909,0.07665615,163.64468,0.34364698,1237648721760420058,41.38323,173.4627,30.52725,18.32996,0.8547184,2.325687,10.59235,26.01777,19.12913,22.48156,67.80959,1.3601125613135567,1.6654291662393153,12.392795100702173,3.016231524858595,29999.999530305922,1.0000023248164567,29999.999999999996,335303.9797018665,29999.999999999996,335303.29003185185,29999.999999999996,138210.53560603998,29999.999999999996,138202.89032501672
276,GALAXY,519,51909,0.0479777,163.54035,0.40973618,1237648721760419967,31.04403,107.4733,75.3454,72.74847,2.247599,13.9982,40.60443,30.81201,21.05096,7.502975,22.63071,1.4636866917233229,1.0356973830514924,18.06569143339181,3.0162315614806126,9958.529348146323,201.38549906788703,29999.99999999999,139747.4288532821,29999.999999999996,139768.23805226033,29999.999999999996,138182.53149124113,29999.999999999996,138323.45062045613
276,GALAXY,520,51909,0.1033775,163.76352,0.14187376,1237674650458456193,20.99931,133.171,37.99292,42.70266,4.417526,17.47995,33.72948,48.69654,34.79738,34.79808,104.9591,1.39943122154599,0.8897085099616744,7.63537781101911,3.016232504781873,10011.311273151225,316.78782591133137,29999.99998213297,728152.9057125069,29999.999999999996,728180.7819484533,29999.999999999956,138199.84605450122,29999.999999999996,138351.35198183815
276,GALAXY,521,51909,0.1051659,163.51678,0.83795733,1237648722297290882,19.2311,96.69251,16.45054,15.32483,0.4783678,0.8559713,4.729562,15.71349,11.65112,16.30503,49.17973,1.34866776756226,1.073456606043917,9.886873656629897,3.0162305742461073,10024.417801965703,227.45910247287347,29999.999999999996,494327.3208542005,29999.99979804201,494341.6594746275,29999.999999999938,138213.68813554881,29999.999999999996,138316.27995431275
276,GALAXY,532,51909,0.0639591,163.84775,1.1288139,1237648722834292851,127.6936,506.8183,126.2583,122.1005,1.150115,17.85709,56.49486,93.13952,69.97334,60.73233,183.1827,1.3310715195244363,1.0340522766082039,49.1210531120801,3.0162303998545754,9993.156734949242,258.17262925909074,19191.404153678763,206.45867362246918,19178.484908579583,463.7282747307662,29999.999999999996,138218.45597312297,29999.999999999996,138323.83633507244
276,GALAXY,534,51909,0.104038,163.48282,1.2446042,1237648722834096285,61.25023,216.0732,55.21155,78.24029,4.26201,12.1829,29.57616,41.82772,27.18361,23.63512,71.28899,1.5387110100534844,0.7056664795081921,6.939486298718211,3.0162313540189345,10100.707644431917,367.7473493240694,29999.999999999996,831845.2348621292,29999.983110580193,831892.2730239317,29999.99999999999,138162.26290114113,29999.999999999996,138386.67274973108
276,GALAXY,542,51909,0.0404985,164.07116,0.67740347,1237648722297487570,246.9893,778.0914,397.1863,436.4041,3.023464,234.135,709.8614,111.653,80.7011,27.09097,81.71263,1.3835375230325238,0.9101342081799872,234.78414163356996,3.0162312386747323,10021.705952170862,311.6784166961175,9996.458197653596,96.99577922030797,9988.698206375586,515.3512328319861,29999.999999999996,138204.21955692777,29999.999999999996,138347.5168088138
276,GALAXY,543,51909,0.1665128,164.16753,0.12749491,1237674650458652762,16.95764,54.70704,20.65138,12.72236,3.6589,3.667792,14.52184,19.92342,18.67637,14.04709,42.36928,1.066771540722314,1.6232349972803788,3.9689086884036184,3.01623183164627,17003.06693759532,65.66703035342228,29999.99999880852,999999.9999278479,29999.999998165848,999999.9998864909,29999.999999999996,138289.8431230863,29999.99999999994,138210.94791464278
276,GALAXY,544,51909,0.07145859,163.91286,0.35418998,1237648721760551046,103.2359,403.2708,100.2336,109.7725,1.979298,15.47639,41.53917,79.78158,52.42763,44.62979,134.6138,1.521746834636622,0.9131030084948416,20.98681956936247,3.0162319831664006,9999.975047358561,245.18662750731664,29999.999999999996,80581.35513345481,29999.999999999996,80624.07138893128,29999.999999999953,138166.81053394914,29999.999999999996,138346.90317819137
276,GALAXY,546,51909,0.1352124,163.97279,0.45704643,1237674650995392572,93.14034,425.6297,59.52256,43.95329,0.2633291,10.68915,20.80521,63.52522,41.8362,53.46857,161.2735,1.5184271038000583,1.3542230854618618,79.00839671726368,3.0162299085238304,17767.84033396019,61.47719646314781,14985.052793500061,1.0000000000015024,14982.06428231374,87.85062356064265,29999.999999999938,138167.83370892485,29999.999999999996,138262.56118504578
276,GALAXY,550,51909,0.1706013,163.91828,0.45987269,1237674650995392737,12.9352,47.82409,14.11114,5.124209,0.2577693,4.578951,4.325947,7.86473,2.683282,7.127833,21.49919,2.931011351024603,2.753818199062529,16.782242881522357,3.0162308797077597,29999.99999999903,1.0000000000012632,29999.999999999975,172256.23824418098,29999.999999999993,172283.77518103857,29999.9999999999,137786.23682030002,29999.999999999996,137994.7022186659
276,GALAXY,558,51909,0.03861022,164.13266,0.084652625,1237674650458652827,9.283515,36.44801,27.09232,16.144,1.875,2.235685,6.187203,13.94812,8.401022,3.428802,10.34206,1.6602884744260877,1.6781665014866207,3.2998416,3.016231325110053,29999.999991664776,1.0000000365740578,29999.999999997468,999999.9999998338,29999.999999995638,999999.9999997083,29999.999999999996,138129.4021587692,29999.999999999996,138200.46470341657
276,GALAXY,559,51909,0.05435011,164.21924,0.043669967,1237674650458652781,39.37569,122.7596,52.24784,83.64385,0.6106235,17.78963,53.64423,34.97341,22.33411,6.439791,19.4239,1.5659191254990685,0.624646522129242,87.85156483495967,3.0162314273863857,10137.097572561359,410.27530593414235,14287.731640306798,1.0000000000000004,14229.900105175911,1820.3453041270643,29999.999999999996,138154.90359937304,29999.999999999996,138402.18833472612
276,GALAXY,567,51909,0.06811204,164.09156,1.0474487,1237674651532329101,53.23335,240.9187,18.00198,20.82785,2.698784,2.218762,10.21372,36.51059,23.28361,24.52513,73.97345,1.5680811523642597,0.8643225296898143,3.784563714621104,3.016230698879068,10100.536642701409,254.32412416778462,29999.999999784923,999999.9999866779,29999.999999666263,999999.9999789255,29999.999999999996,138154.36360298048,29999.999999999996,138356.3236131716
276,GALAXY,568,51909,0.08505645,164.09073,0.87755601,1237674651532329095,48.5813,268.527,9.913022,40.51451,0.1692414,4.634927,17.28668,37.75717,30.54659,31.11787,93.85869,1.2360518800952907,0.24467831401638573,102.14214725238625,3.0162311880601083,10090.965103305884,1296.3011225419957,13394.320781290126,301.7955288627549,9935.902615424742,221605.05067482512,29999.999999999996,138244.10155491572,7810.441605364231,999999.9906558092
276,GALAXY,569,51909,0.1038833,164.05433,0.7812005,1237648722297487560,45.95608,246.6105,11.88873,23.6843,1.223892,6.926277,12.72918,38.50996,27.72783,41.57199,125.3907,1.3888558895521215,0.5019667036813417,10.400574560500436,3.0162303993626476,10031.126489671109,655.1893860129611,29999.999999999996,455384.1170526849,29999.97804536853,455414.04071864724,29999.999999999938,138202.83256648565,29999.999999999996,138425.75303589876
276,GALAXY,571,51909,0.1241879,164.10448,1.1176052,1237648722834358331,6.519052,35.444,3.785014,10.00521,1.023277,2.859019,4.44146,5.293591,3.080649,2.283342,6.887085,1.7183362986175965,0.37830430345789845,4.340427860686794,3.0162301573745847,10310.678488033936,504.38535026802424,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.99999999993,138113.78475588805,29999.99999906117,138449.4606656949
276,GALAXY,572,51909,0.06796107,163.82036,0.87354264,1237674651532198095,33.74527,131.5754,23.14809,25.81953,2.90885,2.495542,7.986842,24.34881,17.45529,17.31089,52.21364,1.3949244040058915,0.8965341352069538,2.74570431613868,3.0162308234874113,10033.144337031816,314.952555241881,29999.999999999996,999999.9999999998,29999.999999999993,999999.9999999995,29999.99999999997,138201.166492248,29999.99999999989,138350.1470879568
276,GALAXY,573,51909,0.04942285,163.75347,0.70527865,1237648722297356423,37.73322,144.6865,33.99511,38.21466,1.66085,8.530663,14.80832,32.1024,24.13182,21.35371,64.40771,1.3302933636998784,0.8895829506268013,8.916109221181925,3.016230434898666,9960.219748536596,353.992252853748,29999.999999903936,580396.8096910056,29999.999999999996,580417.2396554691,29999.999999999996,138218.66442391137,29999.999999999996,138351.50165805346
276,GALAXY,574,51909,0.05430352,163.85478,1.0957353,1237648722834292771,52.91023,216.3756,57.70214,59.90431,0.1355798,11.19643,33.44044,44.08939,28.84943,21.38844,64.51249,1.528258617241311,0.9632385382621049,246.6476569518468,3.016231665329496,9978.083661354516,215.0170335459537,9850.422889279229,1.0000000000000002,9842.709606202337,426.00893772042434,29999.99999999997,138165.06927501055,29999.999999999978,138337.32064280502
276,GALAXY,575,51909,0.1039035,164.02327,0.98433886,1237674651532329068,40.48497,194.0435,22.91162,19.53849,0.8160481,8.701196,13.98651,24.47392,26.23796,42.36341,127.7778,0.9327676389475401,1.17264026032718,17.139320586617384,3.0162302798570746,10013.544383912855,386.0926621097677,29999.999999999996,162774.68180587154,29999.999999999993,162770.83518205545,29999.999999999996,138326.1838706531,29999.999999999993,138297.30532490014
276,GALAXY,577,51909,0.1046598,163.78177,0.84095667,1237674651532198070,13.28997,76.28238,15.93448,19.72836,1.251387,2.227571,8.67495,16.75412,12.79007,10.32515,31.14305,1.309931845564567,0.8076941012836344,6.932267955476604,3.0162322097015535,9995.566424365416,430.539631644684,29999.99999916819,833045.3684193587,29999.993044709434,833075.4250569522,29999.999999999996,138224.06226976818,29999.99999999997,138367.07806546017
276,GALAXY,581,51909,0.0953984,164.37449,0.46221188,1237674650995589155,36.61971,182.5111,45.05395,41.59424,1.228845,6.609203,22.40182,43.62612,26.5621,24.00881,72.41611,1.6424198387928666,1.0831776226708314,18.229980184644933,3.016230708644035,10126.151720890504,121.66243434907545,29999.999999999996,135905.92247079485,29999.999999999996,135933.01613447472,29999.999999999996,138134.26926663145,29999.999999999996,138314.41012816713
