,plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII
789,278,GALAXY,97,51900,0.06429515,167.40789,-1.0972263,1237674648849416320,21.24977,75.49073,25.42509,22.91303,0.9511404,19.27704,36.21846,19.34078,18.62401,18.39682,55.48907,1.038486341018932,1.1096345616446188,38.078983922878265,3.0162316095933965
790,278,GALAXY,102,51900,0.1402864,167.96515,-0.22763281,1237674649923420336,30.39548,111.0389,22.50152,13.04576,2.416337,1.211855,5.926339,18.56191,15.98417,13.86781,41.82853,1.1612683048290904,1.7248148057299844,2.452612777108491,3.0162318347309345
791,278,GALAXY,104,51900,0.04097533,168.13048,-0.68663116,1237674649386615037,37.95872,139.7204,67.24115,60.59855,6.105143,9.332086,28.22215,31.76346,21.25445,11.65388,35.15078,1.4944381059025287,1.1096164842228073,4.6226845136960755,3.0162297878474806
792,278,GALAXY,111,51900,0.1238343,168.06332,-0.2573177,1237674649923485890,8.082807,22.89109,10.18562,11.34522,0.476945,3.512306,4.344346,3.645785,3.111694,3.408233,10.28002,1.1716399491723801,0.8977895536622472,9.108693874555765,3.0162315780640583
793,278,GALAXY,112,51900,0.1238451,168.09242,-0.25538229,1237674649923485924,82.2414,493.1709,47.86485,77.17129,3.590192,68.4718,203.7611,89.10822,73.30424,118.8526,358.4868,1.2155943503404443,0.6202416727775316,56.75493121259253,3.0162301876441915
794,278,GALAXY,113,51900,0.1244766,168.14243,-0.12639787,1237648721225515249,117.3163,494.7444,49.14344,41.6875,3.924113,1.075523,19.49713,61.96858,52.3484,67.27055,202.9035,1.1837721878796679,1.1788531334332832,4.968544483810736,3.0162307280080216
795,278,GALAXY,114,51900,0.04035291,168.0997,-0.32001098,1237674649923485936,15.77149,68.19681,12.93531,9.373477,0.01274661,1.096613,6.969439,18.09593,9.669911,10.02259,30.23045,1.8713646899128644,1.3799905840703508,546.768042640357,3.0162313334178097
796,278,GALAXY,116,51900,0.02487851,168.01079,-0.17481672,1237648721225515017,38.15073,115.6417,107.5819,69.85416,4.589989,14.37474,59.36986,68.90696,49.28913,46.09643,139.0375,1.3980153433424367,1.540092959388532,12.934641019836867,3.0162314088097495
797,278,GALAXY,118,51900,0.1235829,167.83473,-0.030521751,1237648721225384135,84.81856,337.2603,44.16353,58.00351,0.7674364,8.260805,29.54314,54.83686,35.14777,33.60088,101.348,1.5601803471457791,0.7613940949435647,38.495880570689636,3.016230527295714
798,278,GALAXY,124,51900,0.06475577,167.38961,-1.2090376,1237674648849416303,40.54253,206.1666,38.58697,39.3774,1.04709,6.093252,13.18819,37.54109,28.02408,21.90737,66.0777,1.3396011572904443,0.9799268108102617,12.595087337287147,3.0162315239118156
799,278,GALAXY,126,51900,0.1866675,167.38226,-1.0156031,1237648720151445669,36.46813,157.5774,28.02584,33.74158,5.673631,27.85971,101.0509,27.63073,27.14638,52.03754,156.9572,1.0178421579599195,0.8306024791962914,17.810622509641533,3.0162302061165844
800,278,GALAXY,132,51900,0.126691,167.12773,-0.7060095,1237674649386221723,65.10641,302.8451,41.14227,83.40263,3.69119,11.69733,35.3251,72.70068,50.79237,50.20853,151.4405,1.4313307293989237,0.4932970339184748,9.570111535846163,3.0162305090390014
801,278,GALAXY,133,51900,0.03976006,167.36221,-0.72440864,1237674649386287274,93.67509,354.0886,137.0456,143.2922,2.228657,38.67057,103.6601,95.87317,64.27402,23.82711,71.86806,1.4916317666142558,0.9564065594638089,46.51236148047905,3.0162306717012677
802,278,GALAXY,135,51900,0.06560795,167.39749,-0.83169209,1237674649386287332,95.13806,316.6662,138.0497,141.5061,0.4671403,29.23986,97.82808,55.05003,42.27457,23.34026,70.39962,1.302202009387677,0.975574197861435,209.41905461806655,3.016231181657788
803,278,GALAXY,142,51900,0.03989328,167.55471,-0.57348634,1237648720688382213,49.37685,334.1963,51.65665,33.11919,5.385567,8.583132,21.95511,70.64456,50.06854,50.64241,152.7492,1.410957060062067,1.5597196066691243,4.07665710964138,3.016230862630748
804,278,GALAXY,143,51900,0.1149315,167.67798,0.05149405,1237674650460160301,9.495851,75.53082,23.84242,20.95351,3.642871,25.42611,77.64609,20.63093,13.56031,33.03986,99.65584,1.5214202330182718,1.137872366014095,21.314531862368995,3.016230698314097
805,278,GALAXY,144,51900,0.08997068,167.63921,-0.58280397,1237648720688447668,40.53955,210.9709,17.23086,13.10022,1.146291,1.117192,14.45753,16.82562,16.65317,24.57074,74.11102,1.010355385791414,1.3153107352395608,12.61244308818616,3.0162306873948443
806,278,GALAXY,145,51900,0.1845521,167.7298,-0.48009032,1237648720688513212,16.66391,60.73364,27.99509,16.12612,6.034562,9.165332,27.2653,26.26776,15.30419,19.55449,58.98085,1.7163770183198195,1.7360090337911414,4.518190383991414,3.01623054347109
807,278,GALAXY,146,51900,0.06380652,167.68908,-0.70436491,1237674649386418363,9.837659,42.30966,8.115952,3.744763,0.30706,1.744119,4.943075,7.120452,8.381937,6.047949,18.24201,0.8494995846425474,2.1672805461921087,16.098075294730673,3.0162307916286992
808,278,GALAXY,147,51900,0.09187973,167.55919,-0.0063797303,1237648721225318482,138.3681,525.4156,142.3488,149.6631,0.6372578,51.02309,159.1681,67.63123,51.29069,35.44454,106.9089,1.318586862450086,0.9511282340135947,249.77034412132738,3.016230426463427
809,278,GALAXY,149,51900,0.0906776,167.6056,-0.42090655,1237648720688447626,96.98229,465.9903,46.88835,39.8624,1.992665,5.774023,14.84856,64.75243,50.39087,51.2911,154.7058,1.2850032158603335,1.176255067431966,7.451608775182985,3.0162308860601548
810,278,GALAXY,150,51900,0.1156812,167.55889,-0.20751813,1237648721225318478,6.024425,26.71062,16.45704,9.702797,1.317078,4.374468,5.445608,8.443473,5.277789,5.765694,17.39067,1.5998125351354513,1.6961129868016407,4.134613136048131,3.0162318707860667
811,278,GALAXY,156,51900,0.03959529,167.66648,-0.305568,1237674649923289121,37.15403,122.7552,53.54007,82.28162,2.209599,14.27646,45.78539,28.81138,21.55527,6.953236,20.97257,1.3366281192487963,0.6506929494096008,20.721130847723956,3.016231579080589
812,278,GALAXY,167,51900,0.1356696,167.44942,-0.20429931,1237648721225253039,19.40956,105.9303,17.81594,10.1693,2.683555,0.09192359,5.426055,17.46984,9.637041,14.68087,44.2809,1.8127804997405326,1.7519337614191735,2.021965266223349,3.016231326890028
813,278,GALAXY,173,51900,0.2154437,167.41998,-0.30859959,1237674649923158270,28.26381,147.9751,29.19019,39.10791,1.104759,14.69488,0.002750041,29.82066,20.57142,22.73368,68.57004,1.449616020673342,0.7464011756189478,0.0024892677950575644,3.0162314240369357
814,278,GALAXY,178,51900,0.09297878,167.53524,-0.063700015,1237648721225253082,0.8961416,13.66743,14.22213,9.373447,4.227426,10.10402,20.51392,21.57193,9.570512,6.170686,18.61221,2.2539995770341226,1.5172785422481185,4.852579323683016,3.0162302862274957
815,278,GALAXY,179,51900,0.09230521,167.52351,0.018116709,1237674650460094606,1.913466,8.957918,3.700563,8.848814,2.669264,2.697776,10.23617,6.80935,2.435546,3.837909,11.57602,2.7958207317784187,0.41819875522301625,3.8348286269173824,3.0162309736890585
816,278,GALAXY,181,51900,0.02872861,167.31067,-0.68736102,1237674649386287247,28.43339,129.0041,91.12556,112.8493,4.551702,19.53055,54.54528,63.59271,46.97494,18.50868,55.82646,1.3537581953271256,0.807497786871518,11.98349101061537,3.016231303366853
817,278,GALAXY,182,51900,0.1126211,167.32659,-0.47535958,1237648720688316635,3.222915,13.59111,8.312065,5.919315,0.6733022,1.519348,7.34511,8.338684,1.552111,3.27164,9.86802,5.372479159029219,1.4042275161906403,10.909083618024715,3.01623039209693
818,278,GALAXY,183,51900,0.06554674,167.38526,-0.68438812,1237674649386287282,8.863365,39.95915,5.414148,24.34411,1.093519,4.192211,23.1665,6.637388,16.56026,18.50198,55.80626,0.40080216131872326,0.22240073676959232,21.185274329938483,3.0162317762747555
819,278,GALAXY,184,51900,0.0648197,167.38907,-0.60142965,1237648720688316497,46.20693,159.6802,81.63599,31.03541,1.323632,10.90676,71.50858,61.77497,48.66013,72.94398,220.0159,1.2695192141903444,2.630414420173602,54.02451738851886,3.0162310858277817
820,278,GALAXY,195,51900,0.1397402,167.33032,-0.20981103,1237674649923158202,43.29939,183.9411,34.82704,19.24192,1.114761,4.654971,16.42868,38.33409,28.81424,20.36625,61.42933,1.3303869892108902,1.8099565947680896,14.73740111109018,3.0162317559688208
821,278,GALAXY,198,51900,0.06551905,167.33399,-0.44040512,1237648720688316481,29.63984,166.8302,20.72882,11.45496,4.513519,5.460479,26.17099,26.98171,15.19116,29.73566,89.68963,1.776145468812125,1.8095933988420736,5.798356005591203,3.0162313531968015
822,278,GALAXY,201,51900,0.1266858,166.84477,-1.0777545,1237674648849219684,29.30453,119.3497,16.68013,23.71331,1.802523,2.938075,9.504581,23.69984,14.472,13.02046,39.2727,1.6376340519624102,0.7034079173257549,5.272931884919083,3.016229841342011
823,278,GALAXY,205,51900,0.1084826,167.08781,-1.0545052,1237674648849285389,54.94825,309.3083,39.13226,30.72049,3.624887,9.836052,16.83056,60.88506,43.18663,51.56614,155.5354,1.4098127128697007,1.2738162705087062,4.643057838768491,3.0162311935700448
824,278,GALAXY,212,51900,0.08937376,166.89401,-0.83251325,1237674649386090664,16.59594,70.78226,19.24916,33.60016,0.6731234,7.701272,14.31293,31.5256,19.59819,20.599,62.13133,1.6085975286493295,0.5728889386241017,21.26345629939473,3.0162303995339577
825,278,GALAXY,218,51900,0.03825541,167.02945,-0.78922457,1237674649386156195,107.0232,385.7111,140.5193,143.0838,0.8251908,39.31836,125.3864,76.35878,50.93597,23.76738,71.6879,1.4991131021947752,0.9820769367321807,151.94837363673952,3.0162306488977753
826,278,GALAXY,221,51900,0.126406,167.12282,-0.66359946,1237674649386221707,133.3365,681.5974,89.91347,64.1476,1.989053,14.69654,40.60398,111.061,79.05112,77.44769,233.6001,1.4049263312145357,1.401665377972052,20.413724521166607,3.0162306971324777
827,278,GALAXY,225,51900,0.1827813,167.09062,-0.2160789,1237674649923027091,64.98106,291.3277,26.50377,90.61436,2.834481,54.63741,173.6322,65.39118,46.02781,88.77505,267.7661,1.4206884924570602,0.2924897334153218,61.2571401960359,3.0162314749470713
828,278,GALAXY,230,51900,0.1857911,167.15871,-0.54247561,1237648720688250926,0.1541457,21.26892,13.10653,9.571577,1.301284,4.017126,6.070526,16.79155,5.540295,5.825804,17.57197,3.030804316376655,1.3693177205804226,4.665027772569247,3.0162308927660457
829,278,GALAXY,245,51900,0.04807313,166.64361,-0.85483135,1237648720151118257,22.88323,84.73695,20.30291,41.931,0.1979814,5.024229,13.92489,22.2977,15.03804,8.58165,25.88424,1.482753071543898,0.4841980873339534,70.33433443747745,3.0162311443603502
830,278,GALAXY,248,51900,0.08961153,166.74098,-1.0969372,1237674648849154176,18.15568,152.9081,12.10204,9.92978,1.140522,5.919154,11.91405,32.68567,21.88156,30.78452,92.8532,1.4937541016271236,1.2187621478018649,10.446137821102967,3.016230235196131
831,278,GALAXY,258,51900,0.1126735,166.67662,-0.76713648,1237674649386025054,4.469602,28.22271,13.60294,25.37491,1.067276,6.144308,14.40818,13.84328,10.98318,8.313225,25.07461,1.2604072773094859,0.5360783545636221,13.499956899621093,3.0162313662868505
832,278,GALAXY,268,51900,0.07389112,166.98804,-0.55688696,1237648720688185508,52.744,251.3297,59.76023,51.37956,0.2167935,9.722366,24.09716,55.68942,37.19644,40.5699,122.3682,1.4971706969806786,1.163112918833871,111.15259451966963,3.016231245332131
833,278,GALAXY,275,51900,0.1122294,167.03109,-0.0074777509,1237648721225056471,20.91894,103.2665,26.2409,15.34718,3.513784,11.55914,34.78405,18.28036,9.922463,19.90796,60.04701,1.8423208028087381,1.7098190025789755,9.899313674374977,3.0162311959638255
834,278,QSO,279,51900,0.1118383,166.97152,-0.12156497,1237648721225056413,68.09023,269.0882,13.75064,23.09562,3.650443,12.7759,37.53008,13.77954,6.35336,28.824,86.93983,2.1688586826498106,0.595378690851339,10.2809658992073,3.0162305717457674
835,278,GALAXY,292,51900,0.1007337,166.35211,-1.2133539,1237674648848957586,101.5019,345.5157,136.8845,177.9218,0.06632505,61.9553,169.2118,65.19054,44.1983,19.08597,57.56771,1.4749558240927818,0.769352041177641,2551.250244063141,3.0162318184509354
836,278,GALAXY,300,51900,0.09044667,166.58267,-1.0165875,1237648720151118019,33.01979,120.4213,21.58302,26.6926,0.9043937,5.009877,11.06714,24.22335,20.47889,13.49509,40.70432,1.18284487098666,0.8085769089560403,12.23708214685706,3.016231829502434
837,278,GALAXY,301,51900,0.07372984,166.6489,-0.69961866,1237674649385959530,15.72265,172.5919,3.504937,23.19016,2.099381,11.9467,11.26937,23.02253,19.53162,28.89181,87.14436,1.1787312061160313,0.15113897446158198,5.367948933518975,3.0162305511492704
838,278,GALAXY,311,51900,0.1119325,166.83051,-0.4067419,1237674649922961482,40.19555,262.2062,23.42607,13.48408,2.875775,49.1003,140.654,19.65545,13.18834,30.81169,92.93518,1.490365732154312,1.737313187106573,48.909946014552595,3.0162311771928123
839,278,GALAXY,312,51900,0.04804159,166.80745,-0.51609176,1237648720688054443,55.16091,211.5874,51.47285,84.61142,2.053058,10.03069,23.77226,49.02619,32.24046,21.80755,65.77661,1.5206417650368513,0.6083440036817725,11.57895198284705,3.016231075934711
840,278,GALAXY,326,51900,0.1281229,166.43632,1.2076194,1237648722835406995,25.68371,127.8186,11.96639,17.85717,1.889768,3.841591,5.731279,18.50334,17.66665,14.84214,44.76733,1.0473598559998643,0.6701168214224315,3.032795030924431,3.016231486834109
841,278,GALAXY,331,51900,0.1231893,166.51623,0.87958105,1237674651533377734,20.37834,107.088,11.45477,8.995835,1.436198,0.5082476,5.48397,14.07944,12.73612,15.95588,48.12662,1.1054732524505109,1.2733414963702647,3.818394121144856,3.0162310070018075
842,278,GALAXY,339,51900,0.1233094,166.44797,1.0213302,1237674651533377707,6.763906,35.22786,4.375,9.183455,1.185922,1.278756,4.694467,10.49521,10.39828,6.458781,19.48118,1.0093217339790812,0.4764002219208348,3.958495584026606,3.016231700687792
843,278,GALAXY,342,51900,0.04151317,166.71852,0.53932151,1237674650996637817,138.981,381.8019,323.8781,342.8338,6.449196,124.4263,370.9406,57.89729,41.84831,8.29833,25.02968,1.383503658809639,0.9447087772559183,57.517340145965484,3.016230976594086
844,278,GALAXY,347,51900,0.06133214,166.82085,0.11354109,1237674650459767011,84.2786,324.1751,28.87572,32.55353,3.364409,4.856331,10.51345,47.7771,34.4431,34.80026,104.9656,1.3871312396387083,0.8870226976920782,3.1249024717268323,3.016230338508965
845,278,GALAXY,349,51900,0.1618302,166.60167,0.74610977,1237648722298601552,10.2476,70.00963,14.39345,5.51513,2.383334,6.385865,5.264963,13.86449,9.50781,8.273314,24.95423,1.458221188685933,2.6098115547593617,2.209074766692373,3.0162314641992314
846,278,GALAXY,350,51900,0.1960305,166.69985,0.61559878,1237674650996637804,39.63259,150.6808,32.08213,31.91347,2.26929,9.249888,16.6577,31.24933,22.47942,23.74839,71.63062,1.3901306172490215,1.0052849157424748,7.340489756708045,3.0162305739462756
847,278,GALAXY,356,51900,0.0423163,166.72322,0.25916239,1237648721761796136,266.0716,1228.426,159.1531,154.3083,5.327848,23.13587,68.27139,203.1336,144.9682,152.8971,461.1731,1.401228683256052,1.031396885326324,12.814064890740125,3.0162318317351997
848,278,GALAXY,358,51900,0.1554572,166.79582,0.25108091,1237648721761796292,12.13685,49.73045,12.16205,22.43517,0.2644741,4.732382,2.422898,17.58783,9.399567,7.885474,23.78441,1.871131936183869,0.5420975192075657,9.161191965489248,3.016230856889516
849,278,GALAXY,362,51900,0.06743861,166.79798,0.84672354,1237674651533508759,59.32344,241.9263,45.10679,34.39931,5.452834,7.435791,15.84626,42.99767,58.33019,34.04628,102.6915,0.7371426357431717,1.3112701969894163,2.906059491266376,3.0162326104349724
850,278,GALAXY,365,51900,0.1424057,166.79555,1.1240776,1237648722835538042,125.8128,584.7907,48.0509,47.98624,0.4752909,8.259089,28.80614,72.10879,52.43317,87.50997,263.9503,1.375251391437901,1.0013474696079543,60.607388022787724,3.0162311791445027
851,278,GALAXY,369,51900,0.0962928,166.57039,1.1841038,1237648722835472556,3.080384,13.1503,6.008866,14.26218,1.60653,2.614154,4.514679,6.876085,2.660641,6.609819,19.93674,2.5843715856442113,0.42131469382660997,2.8102052249257716,3.016230852917455
852,278,GALAXY,371,51900,0.1281074,166.57692,1.0216135,1237674651533443172,10.21283,51.54034,10.07328,11.39132,1.820416,1.885045,5.372005,10.28057,9.780418,9.843239,29.68948,1.0511381006415066,0.8842943574581348,2.9509765899662495,3.01623073461896
853,278,GALAXY,372,51900,0.06793408,166.81835,0.86316708,1237674651533508769,58.918,222.1813,92.72224,73.7075,5.862228,15.46981,40.1505,55.54351,38.3615,30.41628,91.74252,1.4478972407231208,1.2579756469830072,6.84901713137053,3.0162307816734986
854,278,GALAXY,376,51900,0.06776201,166.81745,1.0924346,1237648722835603612,82.56894,349.4913,49.90374,59.23394,2.825992,8.755898,18.5412,61.1343,44.67788,50.68203,152.8687,1.3683348448941623,0.8424855749929855,6.5609527557049,3.0162308021205937
855,278,GALAXY,382,51900,0.06587284,166.92478,0.4356868,1237674650996703272,331.2387,1883.182,186.5347,125.0304,4.031682,41.10371,116.8855,276.1301,232.9238,292.709,882.8779,1.1854954281185521,1.4919147663288288,28.99174587678294,3.0162307957732764
856,278,GALAXY,383,51900,0.04386566,166.84077,0.47195848,1237674650996703343,39.5583,127.8532,62.67698,72.17748,6.418,12.08512,37.68729,47.47954,30.42296,22.99492,69.35799,1.5606482735407732,0.8683730714898885,5.87212371455282,3.0162309762330115
857,278,GALAXY,392,51900,0.1016841,166.98471,0.38487203,1237648721761927195,692.1878,2703.311,903.6293,823.3633,11.95933,273.2456,805.4864,419.2635,315.8529,202.7429,611.5193,1.3274011414807338,1.097485520668701,67.35213427508063,3.0162304080685445
858,278,GALAXY,393,51900,0.1841451,166.96878,0.36208999,1237648721761927422,8.944765,53.5229,6.804392,7.638232,5.716774,0.4673178,4.9931,10.53339,4.936266,11.15325,33.64077,2.1338781175892874,0.8908333761006473,0.8734121726694111,3.016230246789053
859,278,GALAXY,398,51900,0.1272197,166.94544,0.49064923,1237674650996703435,53.77356,270.9361,28.13246,34.30474,0.3131669,4.30177,17.82948,53.19724,36.57098,29.44127,88.80166,1.4546298731945384,0.8200750100423438,56.93283677170224,3.0162306177688665
860,278,GALAXY,399,51900,0.08868382,166.94223,0.071868343,1237674650459832540,11.54555,30.45096,20.26464,17.30826,2.725501,2.777264,12.41502,14.81628,11.90312,2.985256,9.004223,1.244739194429696,1.1708074641818416,4.555133166342628,3.0162314387777798
861,278,GALAXY,405,51900,0.06129767,166.95494,0.92240196,1237674651533574296,366.3721,1253.882,681.0716,732.0398,5.518534,243.5647,727.8167,222.5897,157.2993,50.68645,152.882,1.415071141448182,0.9303750970917155,131.88587766243717,3.016230175914865
862,278,GALAXY,407,51900,0.08803225,167.09044,0.82268512,1237648722298798367,27.81545,114.3562,12.49198,8.76212,0.905045,2.519591,15.35789,16.38607,13.23553,13.57069,40.93235,1.2380365576595724,1.4256800865543955,16.96920042649813,3.0162320412595083
863,278,GALAXY,411,51900,0.141829,166.93632,0.99755948,1237674651533574288,43.41477,250.715,21.80091,19.68342,2.751842,3.213523,10.6369,29.37494,27.54541,45.29434,136.6182,1.0664186882678457,1.1075773417424408,3.865374538218401,3.0162311670729722
864,278,GALAXY,415,51900,0.1287265,167.18445,1.02236,1237674651533705313,15.7442,80.11034,11.54185,14.90261,2.827275,6.169219,13.5385,13.29871,7.110184,13.64772,41.16468,1.8703749438833086,0.774485140522365,4.788533128188804,3.0162312825878606
865,278,GALAXY,418,51900,0.140761,166.97017,0.82300059,1237648722298798245,27.16569,107.3301,106.915,69.07898,0.08532549,12.27046,39.16424,67.80006,45.90175,22.35999,67.44288,1.4770691749225249,1.5477211736479028,458.9981258824297,3.0162303292622226
866,278,GALAXY,430,51900,0.1269682,167.11438,0.24860428,1237648721761992862,134.558,705.3239,96.26018,87.42681,0.5380318,36.29011,108.2785,130.763,102.0294,134.6387,406.1014,1.2816207877337318,1.1010373133824738,201.2492570141765,3.016230845960337
867,278,GALAXY,431,51900,0.0251548,167.07377,0.58915954,1237674650996768854,106.3144,368.419,243.6715,154.0172,3.292268,31.13741,101.9776,79.29321,55.64189,24.82937,74.89113,1.4250632032808377,1.5821057648106835,30.97487810834355,3.016231583805791
868,278,GALAXY,432,51900,0.06146253,167.00087,0.46925763,1237674650996768907,35.28742,138.9467,23.08222,38.4742,0.2284304,1.579592,7.480505,25.61291,17.75344,14.39539,43.41982,1.4427012455050963,0.5999402196796814,32.74741452976486,3.0162308905837216
869,278,GALAXY,438,51900,0.02507843,167.09645,0.11320258,1237674650459898087,187.2072,707.3113,536.6175,257.0043,2.418446,70.36901,218.4312,137.8183,99.97248,53.46517,161.2633,1.3785623803670768,2.0879709016541743,90.31882456751154,3.0162309406291983
870,278,GALAXY,440,51900,0.09856287,167.13923,0.091147613,1237674650459963502,16.0378,107.5547,10.8714,37.48814,0.3559715,4.457837,14.08252,35.26577,14.67734,25.89519,78.10588,2.4027357818242274,0.2899957159784401,39.56080753655841,3.0162311996938427
871,278,GALAXY,450,51900,0.06481395,167.34436,1.1503972,1237648722835800195,51.72362,197.894,30.73327,40.50858,2.529571,3.873672,20.35905,35.84764,21.49467,21.74653,65.59255,1.667745538777753,0.758685443923238,8.048420068066878,3.016230635416317
872,278,GALAXY,454,51900,0.1050236,167.42977,0.84957225,1237674651533836350,65.1673,341.0009,21.23975,35.25703,2.807585,2.377095,12.13061,43.25926,33.1415,38.86012,117.2111,1.3052897424679026,0.6024259559015607,4.320656364811751,3.0162310358279902
873,278,GALAXY,455,51900,0.06292506,167.44268,0.81371592,1237648722298994832,33.12596,96.15825,52.28477,58.21363,4.570798,6.265352,32.15232,32.76501,29.40698,34.06332,102.7428,1.1141915966889493,0.8981534049671872,7.034290292417211,3.0162297744318525
874,278,GALAXY,461,51900,0.02549546,167.1685,0.26580893,1237648721761992788,459.5744,1850.327,412.701,408.2227,2.871759,76.68077,218.4524,296.9605,222.791,193.9501,584.9984,1.3329106651525422,1.0109702375688565,76.06919661433986,3.016231494595775
875,278,GALAXY,462,51900,0.02485563,167.16509,0.28432082,1237648721761992772,177.0401,633.0052,371.2,285.6355,0.4030747,55.91882,140.6536,244.7906,170.1114,94.65911,285.5137,1.4390017365091345,1.2995583532158994,348.9516955541988,3.0162305561503797
876,278,GALAXY,463,51900,0.04209985,167.14663,0.21605911,1237648721761992902,70.51576,242.5962,90.72855,93.2696,0.820735,16.61281,42.23691,53.14992,42.00723,21.87988,65.99476,1.265256480848654,0.9727558604304082,51.462299036838935,3.0162304363643675
877,278,GALAXY,464,51900,0.08865393,167.19346,0.3369204,1237648721761992971,47.10691,176.049,41.81229,42.35794,3.487746,4.803665,15.2881,35.87157,27.69617,18.08887,54.56022,1.295181608142931,0.9871181176421705,4.38337539488254,3.0162315280058953
878,278,GALAXY,467,51900,0.06244914,167.18515,0.25652043,1237648721761992967,33.22629,210.4811,12.74212,23.14912,3.179736,5.303892,6.936082,32.85691,27.38794,31.16289,93.99447,1.1996853359544384,0.5504364744750556,2.1813389539257346,3.0162308438017145
879,278,GALAXY,468,51900,0.1251509,167.16862,0.5641473,1237674650996834525,6.915135,27.35907,38.59414,14.77226,0.504812,3.058243,18.44947,12.53408,14.75652,6.74175,20.33467,0.8493926752377932,2.612609038833598,36.547209654287144,3.016230207290392
880,278,GALAXY,471,51900,0.06730685,167.17837,0.79167008,1237648722298863744,46.20195,181.9358,22.29508,32.66319,0.7326847,1.013418,8.547738,31.67366,24.073,24.21715,73.04451,1.3157338096622773,0.6825750944717891,11.666325228300797,3.0162306464633537
881,278,GALAXY,476,51900,0.08169953,167.23481,0.70080277,1237648722298863796,67.7846,292.6262,55.70736,59.54543,1.731897,7.654689,22.50936,60.50934,34.92803,33.03318,99.6357,1.732400596311902,0.9355438360257033,12.996939194420916,3.0162309532415588
882,278,GALAXY,477,51900,0.02531278,167.17042,0.3917855,1237648721761992931,83.2138,314.2333,49.29872,43.82051,7.564404,16.22015,28.63115,63.88173,38.14559,40.77166,122.9768,1.6746819226023244,1.1250147476603993,3.78498424991579,3.016232353551462
883,278,GALAXY,479,51900,0.08829971,167.18223,0.45761991,1237674650996834535,32.51665,168.4641,17.73276,9.223945,0.6153804,3.522116,6.890159,22.67948,20.57232,22.90169,69.07677,1.1024269503877053,1.9224702662472508,11.196585071607739,3.0162302432702566
884,278,GALAXY,480,51900,0.08981919,167.22699,0.46883625,1237674650996834570,22.61443,75.05031,19.67493,7.379209,2.024031,4.703837,4.536715,14.69828,10.82467,9.832186,29.65614,1.3578501700282781,2.666265449318484,2.241425650101209,3.016230571716198
885,278,GALAXY,486,51900,0.08120644,167.35839,0.24428261,1237648721762058439,14.57196,61.47224,19.76656,16.42089,1.322784,2.463118,3.547191,9.482443,7.573629,7.668403,23.12968,1.252034262570823,1.2037447422155558,2.681610149502867,3.016231671705308
886,278,GALAXY,490,51900,0.1235969,167.5961,0.18874235,1237674650460160211,-3.06906,14.97745,1.782268,6.043007,3.554618,6.806115,0.8673138,8.789474,3.117227,7.193191,21.69632,2.819645152566688,0.29493065290177556,0.24399634503623174,3.0162302099304745
887,278,QSO,491,51900,0.2179237,167.54954,0.064590794,1237674650460094687,21.49555,136.3674,4.956882,19.54309,1.293154,14.1342,42.77335,15.05938,14.18364,25.25779,76.18333,1.0617429658395166,0.2536386006511765,33.07676425236283,3.0162310320895056
888,278,GALAXY,494,51900,0.1229716,167.43167,0.37816012,1237648721762123893,4.673029,38.12777,8.204839,1.670362,2.182804,3.052824,7.959198,8.249905,3.421684,1.891999,5.706706,2.4110657208555786,4.912012485916227,3.6463182218834125,3.0162309810945986
889,278,GALAXY,496,51900,0.122842,167.36702,0.36660757,1237648721762058443,5.583609,16.30134,7.64598,17.98162,1.434193,8.652472,4.906962,2.141172,0.9711296,5.353115,16.14623,2.204826214750328,0.42521085419444965,3.4214098102556627,3.016230736683221
890,278,GALAXY,497,51900,0.1054939,167.3407,0.72744214,1237648722298929363,0.9121231,4.937946,5.127316,12.78002,3.781166,1.190575,4.592937,0.3093981,2.666948,6.249698,18.85053,0.11601204822891185,0.4011978072021797,1.2146880089369259,3.0162305442598982
891,278,GALAXY,501,51900,0.09513091,167.64167,0.55769685,1237674650997031046,75.94128,342.77,77.98391,72.96371,0.9578888,13.29713,26.25816,67.7168,43.68185,34.8401,105.0858,1.5502273827688162,1.0688040671177492,27.41253473263285,3.0162312966954747
892,278,GALAXY,505,51900,0.1536324,167.69085,0.71056072,1237648722299060471,86.56771,386.9389,39.72808,58.16959,1.439464,19.20584,38.55099,63.66726,43.58312,64.37969,194.184,1.4608238235353503,0.6829699160678285,26.78148949886902,3.0162307398497883
893,278,GALAXY,508,51900,0.1846916,167.79673,0.75220196,1237648722299125987,2.304301,0.6242795,0.001778918,0.757753,0.001469612,1.405413,0.002005738,2.026078,2.00245,0.001830327,0.005520689,1.011799545556693,0.0023476225102375048,1.36480785404583,3.016230979491642
894,278,GALAXY,509,51900,0.1841377,167.78367,0.68021986,1237648722299125954,1.169967,11.08245,11.07118,11.53597,0.3567741,4.662629,8.534595,1.498942,6.791477,5.779301,17.43171,0.2207092801757261,0.9597094999380199,23.921565494804696,3.016231547725235
